date,title,link,content
"2015-01-11
								13:56","유한양행, 제약사 최초로 연 매출액 1조원 달성할 듯",https://finance.naver.com//news/news_read.naver?article_id=0003341846&office_id=014&mode=search&query=유한양행&page=138,"유한양행 유한양행과 관련, 현대증권은 지난 7일 ""제약사 최초로 지난해 기준 연 매출액 1조원을 달성할 것으로 보인다""며 투자의견 '매수', 목...
									
									
								
							파이낸셜뉴스 
|
 							
								
								2015-01-11
								13:56"
"2015-02-25
								16:16","[설福선물]유한양행, 명절에는 ‘삐콤씨’로 몸 속 리듬을 깨우세요",https://finance.naver.com//news/news_read.naver?article_id=0003429495&office_id=277&mode=search&query=유한양행&page=136,"유한양행은 보통주와 종류주에 대해 각각 주당 1750원, 1800원의 현금배당을 결정했다고 25일 공시했다. 시가배당률은 각각 1.0%, 1.9%이며, 배당금총액은... 
									
								
							머니투데이 
|
 							
								
								2015-02-25
								16:16"
"2015-03-06
								03:01",'46년 전문경영인체제' 유한양행 '2% 부족하다',https://finance.naver.com//news/news_read.naver?article_id=0003198320&office_id=018&mode=search&query=유한양행&page=134,"M&A 시장 소극적  올해로 설립 89년을 맞이한 유한양행은 소유와 경영이 분리된... ◇평사원 출신 중 CEO 선발..근속년수 업계 최고수준 ...
									
									
								
							이데일리 
|
 							
								
								2015-03-06
								03:01"
"2015-04-06
								07:36","[사업보고서] 1조 매출 유한양행, 직원들 지갑도 '두둑'",https://finance.naver.com//news/news_read.naver?article_id=0000258149&office_id=366&mode=search&query=유한양행&page=131,"현대증권은 6일 유한양행(000100)에 대해 중국 수출이 회복세를 나타내고 있다며 투자의견 매수와 목표주가 23만원을 유지했다. 김태희 현대증권 연구원은 “1분기... 
									
								
							이데일리 
|
 							
								
								2015-04-06
								07:36"
"2015-05-06
								08:43","[관심주] 유한양행, 자회사 유한킴벌리 효자 노릇에 '덩실덩실'",https://finance.naver.com//news/news_read.naver?article_id=0000185652&office_id=375&mode=search&query=유한양행&page=129,"NH투자증권은 유한양행이 자회사인 유한킴벌리의 이익 성장 효과를 톡톡히... 이승호 연구원은 6일 ""유한양행의 올해 1분기 별도 매출액과 영업이익은 각각... 
									
								
							연합뉴스 
|
 							
								
								2015-05-06
								08:43"
"2015-06-05
								13:52","유한양행, GSK와 인플루엔자 백신 공동판매 협약",https://finance.naver.com//news/news_read.naver?article_id=0007641366&office_id=001&mode=search&query=유한양행&page=128,"유한양행은 글락소스미스클라인(GSK)의 4가 인플루엔자 백신인 '플루아릭스... 협약에 따라 유한양행은 산부인과와 소아과를 제외한 클리닉에서 이...
									
									
								
							연합뉴스 
|
 							
								
								2015-06-05
								13:52"
"2015-07-09
								13:57","[여름을 건강하게]유한양행 ‘나인풋’…매끄러운 발, 당당한‘해변 워킹’",https://finance.naver.com//news/news_read.naver?article_id=0000781989&office_id=016&mode=search&query=유한양행&page=127,"유한양행(000100)에 대해 9일 NH투자증권은 성장 동력 확보 시 주가 프리미엄을 확보할 것이라 밝혔다. 이승호 연구원은 ""2분기 유한양행 부문별 균형적 성장과... 
									
								
							서울경제 
|
 							
								
								2015-07-09
								13:57"
"2015-08-20
								15:44","유한양행, 상반기 매출 5104억…2년연속 1위",https://finance.naver.com//news/news_read.naver?article_id=0006706878&office_id=003&mode=search&query=유한양행&page=125,"마찬가지로 유한양행, 2위는 녹십자가 차지한 것으로 나타났다. 20일... 1위는 유한양행이 차지했다. 유한은 전년(4803억원) 대비 6.3%...
									
									
								
							뉴시스 
|
 							
								
								2015-08-20
								15:44"
"2015-09-23
								14:08",[한가위 건강선물 - 유한양행 ‘비타민씨 1000㎎’] 하루 한알이면 환절기 ‘면...,https://finance.naver.com//news/news_read.naver?article_id=0000852518&office_id=016&mode=search&query=유한양행&page=124,"[ 바이오니아는 유한양행과 110억원 규모의 기술이전계약을 체결했다고 23일 공시했다. 계약금은 지난해 말 자기자본의 36.4%에 해당한다. 도입이전 대상은 SAMiRNA...
									
								
							아시아경제 
|
 							
								
								2015-09-23
								14:08"
"2015-10-22
								14:23",브라질 채권에 코 베인 유한양행..50억 투자손실,https://finance.naver.com//news/news_read.naver?article_id=0003559402&office_id=008&mode=search&query=유한양행&page=123,"코스온(069110)은 유한양행(000100)을 대상으로 150억원 규모의 유상증자를 결정했다고 22일 공시했다.
									
								
							이데일리 
|
 							
								
								2015-10-22
								14:23"
"2015-11-24
								11:20","곳간 푸는 유한양행, 사업 다각화로 미래성장 모색",https://finance.naver.com//news/news_read.naver?article_id=0003399638&office_id=018&mode=search&query=유한양행&page=121,"교보증권 김형수 연구원은 유한양행(000100)에 대해 ""동사는 자회사 유한화학을... 김 연구원은 24일 유한양행(000100)에 대해 ""다국적제약사와 이유 있는 동거""...
									
								
							서울경제 
|
 							
								
								2015-11-24
								11:20"
"2016-01-04
								17:23","이정희 유한양행 사장, ""도전 정신으로 100년사 준비""",https://finance.naver.com//news/news_read.naver?article_id=0003607422&office_id=008&mode=search&query=유한양행&page=120,"이정희 유한양행 사장은 4일 본사에서 열린 2016년 시무식을 통해 ""올해는 창립... 유한양행 관계자는 ""유일한 박사의 창업정신을 되새겨 제 ...
									
									
								
							머니투데이 
|
 							
								
								2016-01-04
								17:23"
"2016-02-22
								16:50",[건강한 설-유한양행‘ 삐콤씨’] 피로해소·체내리듬 회복 ‘효자’,https://finance.naver.com//news/news_read.naver?article_id=0000984772&office_id=016&mode=search&query=유한양행&page=119,"유한양행은 연결 기준 지난해 영업이익이 전년보다 15.4% 증가한... 유한양행은 보통주 1주당 2천원, 종류주 1주당 2천50원의 현금배당을 각각 결정했다.... 
									
								
							연합뉴스 
|
 							
								
								2016-02-22
								16:50"
